Sample Number,Date/Time,CHANNEL0,CHANNEL1,CHANNEL2,CHANNEL3,CHANNEL4,CHANNEL5,CHANNEL6,CHANNEL7,Events
1958,56:18.5,57.9436,46.3175,43.557,51.8884,-2.8067,0.2787,-2.5706,3.7117,
1959,56:19.5,57.9472,46.3383,43.558,51.9019,-2.8531,0.2731,-2.5858,3.6771,
1960,56:20.5,57.9454,46.3419,43.5507,51.9109,-2.8417,0.2619,-2.5489,3.666,
1961,56:21.5,57.9292,46.3265,43.5307,51.9045,-2.8616,0.2694,-2.5234,3.6445,
1962,56:22.5,57.9238,46.3356,43.547,51.9136,-2.9193,0.261,-2.4856,3.6192,
1963,56:23.5,57.9562,46.37,43.557,51.9361,-2.9514,0.2731,-2.5423,3.6174,
1964,56:24.5,57.9499,46.3655,43.5552,51.9406,-2.9676,0.2469,-2.5792,3.58,
1965,56:25.5,57.9823,46.3917,43.5707,51.9551,-2.9808,0.231,-2.5792,3.5613,
1966,56:26.5,57.9697,46.408,43.5725,51.965,-3.0839,0.2619,-2.6018,3.5426,
1967,56:27.5,57.9661,46.4116,43.577,51.9668,-3.0735,0.2357,-2.6179,3.5482,
1968,56:28.5,57.9724,46.4297,43.5616,51.9623,-3.0849,0.2665,-2.6708,3.5276,
1969,56:29.5,57.9589,46.4216,43.5607,51.9605,-3.066,0.2759,-2.6699,3.5276,
1970,56:30.5,57.9751,46.4488,43.6034,51.9867,-3.0792,0.2899,-2.6756,3.5127,
1971,56:31.5,57.9769,46.4243,43.5925,52.002,-3.1019,0.2955,-2.6122,3.4968,
1972,56:32.5,57.9922,46.447,43.6116,52.0165,-3.1028,0.3086,-2.5168,3.5239,
1973,56:33.5,58.0012,46.4958,43.6261,52.011,-3.1085,0.2974,-2.428,3.5202,
1974,56:34.5,57.9904,46.4524,43.6469,52.0173,-3.0877,0.2796,-2.4204,3.509,
1975,56:35.5,57.9985,46.4651,43.6342,52.0029,-3.0811,0.2862,-2.342,3.5109,
1976,56:36.5,58.0048,46.4588,43.6623,52.0264,-3.1625,0.2497,-2.1796,3.5118,
1977,56:37.5,58.0093,46.4949,43.6723,52.0408,-3.1294,0.2787,-2.022,3.5127,
1978,56:38.5,58.0003,46.4877,43.6796,52.0264,-3.1199,0.2787,-1.9513,3.5183,
1979,56:39.5,58.0102,46.5076,43.6995,52.0588,-3.0877,0.2945,-1.8305,3.5267,
1980,56:40.5,58.0093,46.5284,43.7086,52.0282,-3.0631,0.2973,-1.6844,3.5519,
1981,56:41.5,58.021,46.5203,43.7303,52.0327,-3.0489,0.3076,-1.6363,3.5482,
1982,56:42.5,58.0317,46.4967,43.7321,52.057,-3.0555,0.2703,-1.5016,3.5641,
1983,56:43.5,58.0264,46.5293,43.743,52.0588,-3.0697,0.2889,-1.447,3.5874,
1984,56:44.5,58.0264,46.5447,43.7593,52.066,-3.0281,0.2824,-1.301,3.5893,
1985,56:45.5,58.0362,46.5447,43.7983,52.0633,-3.013,0.2861,-1.1626,3.6089,
1986,56:46.5,58.0371,46.5781,43.7811,52.0651,-3.0328,0.2861,-1.0986,3.6295,
1987,56:47.5,58.0344,46.5827,43.7883,52.0777,-3.0215,0.2824,-1.0366,3.6426,
1988,56:48.5,58.0371,46.6026,43.8029,52.0849,-3.0489,0.2964,-0.9058,3.6631,
1989,56:49.5,58.0317,46.5926,43.8047,52.0849,-3.012,0.2889,-0.794,3.6762,
1990,56:50.5,58.0389,46.6062,43.8337,52.1029,-3.0177,0.2824,-0.6934,3.7126,
1991,56:51.5,58.065,46.6451,43.8373,52.0966,-3.0224,0.2833,-0.6389,3.7276,
1992,56:52.5,58.0812,46.6415,43.8709,52.1309,-3.0007,0.2889,-0.5694,3.7378,
1993,56:53.5,58.0803,46.6207,43.8754,52.1327,-2.9836,0.3226,-0.4746,3.7528,
1994,56:54.5,58.0929,46.6469,43.8727,52.1264,-2.9373,0.3366,-0.3732,3.7575,
1995,56:55.5,58.1171,46.6641,43.8881,52.148,-2.96,0.2861,-0.2775,3.7976,
1996,56:56.5,58.0991,46.655,43.8862,52.1417,-2.9713,0.2712,-0.2362,3.8378,
1997,56:57.5,58.1216,46.6577,43.889,52.1309,-2.9997,0.3254,-0.2108,3.8313,
1998,56:58.5,58.1198,46.655,43.9008,52.1318,-2.9874,0.3188,-0.1152,3.8574,
1999,56:59.5,58.1269,46.6406,43.9008,52.1417,-2.9032,0.2945,-0.0458,3.8733,
2000,57:00.5,58.1395,46.6587,43.9071,52.157,-2.925,0.3375,-0.0092,3.9126,
2001,57:01.5,58.1674,46.6966,43.9098,52.1588,-2.9704,0.3254,0.0515,3.9443,
2002,57:02.5,58.1521,46.6966,43.8953,52.1444,-2.9657,0.3356,0.0851,3.9425,
2003,57:03.5,58.1574,46.6704,43.908,52.1399,-2.9903,0.3328,0.1271,3.9565,
2004,57:04.5,58.188,46.6649,43.9234,52.1588,-2.9903,0.3011,0.1701,3.9779,
2005,57:05.5,58.2024,46.6839,43.9225,52.1633,-2.977,0.3272,0.1925,4.006,
2006,57:06.5,58.2293,46.7093,43.956,52.1877,-2.9288,0.3347,0.228,4.0387,
2007,57:07.5,58.2302,46.7219,43.937,52.1696,-2.9278,0.3282,0.2542,4.0536,
2008,57:08.5,58.2221,46.6866,43.9125,52.1641,-2.9354,0.3516,0.2804,4.0714,
2009,57:09.5,58.2418,46.692,43.927,52.1723,-2.9041,0.3618,0.3065,4.1022,
2010,57:10.5,58.2526,46.6947,43.9287,52.1587,-2.8644,0.3114,0.3168,4.1331,
2011,57:11.5,58.2804,46.759,43.9451,52.1885,-2.8824,0.3525,0.3196,4.1536,
2012,57:12.5,58.3137,46.7925,43.9805,52.2101,-2.8994,0.3291,0.3429,4.148,
2013,57:13.5,58.2948,46.7581,43.9705,52.193,-2.8909,0.3338,0.3485,4.1667,
2014,57:14.5,58.3577,46.7762,43.9968,52.2237,-2.8578,0.3216,0.356,4.1882,
2015,57:15.5,58.346,46.7382,43.9759,52.2254,-2.9117,0.2936,0.3691,4.233,
2016,57:16.5,58.3577,46.7626,43.9822,52.2236,-2.9231,0.302,0.3933,4.262,
2017,57:17.5,58.3945,46.7653,43.975,52.2362,-2.8786,0.3263,0.412,4.2666,
2018,57:18.5,58.3819,46.7499,43.9595,52.2191,-2.9108,0.3655,0.4232,4.2862,
2019,57:19.5,58.3918,46.7671,44.0049,52.2128,-2.9127,0.3338,0.4363,4.3189,
2020,57:20.5,58.3908,46.7516,44.0039,52.2154,-2.9032,0.344,0.4849,4.3479,
2021,57:21.5,58.4079,46.7544,44.023,52.2145,-2.8947,0.3282,0.5185,4.3582,
2022,57:22.5,58.4349,46.8078,44.0248,52.2524,-2.8531,0.3142,0.5512,4.3918,
2023,57:23.5,58.451,46.8032,44.0411,52.274,-2.9033,0.3085,0.5465,4.4086,
2024,57:24.5,58.4645,46.7454,44.052,52.2821,-2.9393,0.2739,0.5548,4.3992,
2025,57:25.5,58.4726,46.8087,44.0538,52.2722,-2.8702,0.2767,0.6053,4.4085,
2026,57:26.5,58.4896,46.8087,44.062,52.2839,-2.8731,0.2851,0.6267,4.4309,
2027,57:27.5,58.5382,46.8259,44.0819,52.2912,-2.8863,0.2627,0.6772,4.4749,
2028,57:28.5,58.5687,46.8539,44.0883,52.3155,-2.8494,0.3253,0.7333,4.53,
2029,57:29.5,58.584,46.8558,44.1237,52.3309,-2.8342,0.3038,0.7641,4.5328,
2030,57:30.5,58.5858,46.8766,44.1264,52.3372,-2.8001,0.3057,0.8436,4.5544,
2031,57:31.5,58.6172,46.8775,44.1309,52.3372,-2.7973,0.2861,0.8791,4.5777,
2032,57:32.5,58.6514,46.8974,44.1446,52.3543,-2.803,0.3272,0.9127,4.6113,
2033,57:33.5,58.6595,46.9155,44.1572,52.3733,-2.7718,0.3272,0.9669,4.6366,
2034,57:34.5,58.6657,46.9119,44.1654,52.3579,-2.7727,0.331,1.0014,4.6366,
2035,57:35.5,58.6604,46.9245,44.1663,52.3769,-2.7264,0.3114,1.05,4.6543,
2036,57:36.5,58.672,46.9128,44.1754,52.3877,-2.7264,0.2992,1.0752,4.6749,
2037,57:37.5,58.6999,46.9119,44.1826,52.3823,-2.7273,0.3198,1.121,4.6963,
2038,57:38.5,58.7152,46.9806,44.2008,52.4057,-2.6668,0.3198,1.1789,4.7169,
2039,57:39.5,58.7421,46.968,44.2207,52.4292,-2.6753,0.3282,1.2322,4.7477,
2040,57:40.5,58.7547,46.968,44.2207,52.413,-2.6876,0.3179,1.2752,4.7608,
2041,57:41.5,58.7691,46.9888,44.199,52.4292,-2.6971,0.3188,1.3004,4.7842,
2042,57:42.5,58.778,47.0159,44.2144,52.4319,-2.6546,0.3179,1.3648,4.8028,
2043,57:43.5,58.7771,46.9924,44.208,52.4373,-2.7037,0.3291,1.4162,4.8187,
2044,57:44.5,58.7834,46.9933,44.2162,52.4165,-2.7028,0.33,1.447,4.8281,
2045,57:45.5,58.7915,47.0123,44.2171,52.4192,-2.6895,0.2945,1.4751,4.8608,
2046,57:46.5,58.8229,47.0331,44.2261,52.4336,-2.7113,0.3151,1.5386,4.8766,
2047,57:47.5,58.8184,47.0033,44.2234,52.4481,-2.7018,0.2973,1.6021,4.8934,
2048,57:48.5,58.8427,47.0521,44.2506,52.4508,-2.681,0.2889,1.6554,4.9317,
2049,57:49.5,58.8471,47.0051,44.247,52.4778,-2.7037,0.2917,1.6741,4.9523,
2050,57:50.5,58.857,46.9969,44.2551,52.4697,-2.7037,0.2983,1.7133,4.9542,
2051,57:51.5,58.8642,46.9987,44.2769,52.4697,-2.6602,0.3216,1.7497,4.9822,
2052,57:52.5,58.8866,47.034,44.2887,52.4571,-2.629,0.2983,1.8011,4.9887,
2053,57:53.5,58.8839,47.0575,44.2932,52.457,-2.6101,0.3142,1.8918,5.0289,
2054,57:54.5,58.9073,47.0421,44.295,52.4751,-2.6063,0.303,1.9142,5.0523,
2055,57:55.5,58.9109,47.0764,44.2932,52.4588,-2.5515,0.3441,1.9441,5.0551,
2056,57:56.5,58.9171,47.1009,44.3131,52.4832,-2.6176,0.3198,1.9861,5.0822,
2057,57:57.5,58.9378,47.0846,44.3194,52.4985,-2.5789,0.3338,2.0179,5.0719,
2058,57:58.5,58.9602,47.0837,44.343,52.4949,-2.544,0.316,2.0636,5.1008,
2059,57:59.5,58.9782,47.1117,44.3584,52.5219,-2.5496,0.3151,2.0935,5.1139,
2060,58:00.5,58.9782,47.0982,44.3385,52.5183,-2.5156,0.2917,2.1206,5.1232,
2061,58:01.5,59.0015,47.099,44.3611,52.5291,-2.5081,0.2983,2.1524,5.1316,
2062,58:02.5,59.0221,47.071,44.3692,52.5336,-2.5222,0.3039,2.1842,5.1587,
2063,58:03.5,59.023,47.0845,44.362,52.548,-2.526,0.3254,2.2169,5.1849,
2064,58:04.5,59.0617,47.1388,44.3919,52.5904,-2.4258,0.3507,2.2758,5.2214,
2065,58:05.5,59.0616,47.1325,44.3665,52.5768,-2.4343,0.3226,2.3094,5.2391,
2066,58:06.5,59.0832,47.1361,44.3765,52.5714,-2.4409,0.3282,2.3188,5.2532,
2067,58:07.5,59.0804,47.1324,44.3792,52.5849,-2.4646,0.3067,2.2804,5.24,
2068,58:08.5,59.1146,47.1424,44.3783,52.593,-2.4523,0.2936,2.2739,5.255,
2069,58:09.5,59.1137,47.1333,44.4127,52.6056,-2.3899,0.3161,2.287,5.2681,
2070,58:10.5,59.1397,47.1315,44.3991,52.6191,-2.4182,0.3114,2.2954,5.3045,
2071,58:11.5,59.146,47.1315,44.3891,52.62,-2.4211,0.332,2.2328,5.2924,
2072,58:12.5,59.1486,47.145,44.3909,52.6245,-2.404,0.3133,2.2198,5.3233,
2073,58:13.5,59.1558,47.1495,44.3782,52.6289,-2.3908,0.3386,2.1862,5.3447,
2074,58:14.5,59.1783,47.1912,44.4036,52.6524,-2.3568,0.3778,2.1161,5.3719,
2075,58:15.5,59.2259,47.1867,44.4444,52.6813,-2.3124,0.3788,2.0806,5.3803,
2076,58:16.5,59.225,47.1885,44.4444,52.6732,-2.319,0.3704,1.9993,5.3849,
2077,58:17.5,59.2519,47.2093,44.458,52.6795,-2.3322,0.3498,1.961,5.3868,
2078,58:18.5,59.2465,47.1523,44.4561,52.6857,-2.3455,0.3834,1.9507,5.3727,
2079,58:19.5,59.2626,47.1984,44.4815,52.6992,-2.3304,0.3282,1.9404,5.3521,
2080,58:20.5,59.3013,47.2192,44.516,52.7191,-2.287,0.2955,1.8273,5.3568,
2081,58:21.5,59.3641,47.2003,44.5314,52.7444,-2.2833,0.3142,1.8338,5.3642,
2082,58:22.5,59.3641,47.2455,44.5305,52.757,-2.2937,0.3039,1.8375,5.3708,
2083,58:23.5,59.3506,47.2364,44.5477,52.7434,-2.2899,0.3104,1.8488,5.3698,
2084,58:24.5,59.3883,47.2518,44.5585,52.7677,-2.27,0.3048,1.7955,5.3764,
2085,58:25.5,59.4036,47.2201,44.5749,52.7668,-2.287,0.3104,1.7329,5.3773,
2086,58:26.5,59.4306,47.2952,44.6202,52.8263,-2.2625,0.3095,1.4667,5.3894,
2087,58:27.5,59.4602,47.3061,44.6094,52.8263,-2.2474,0.3104,1.3732,5.4053,
2088,58:28.5,59.4818,47.3124,44.6184,52.8263,-2.2134,0.3104,1.2042,5.3979,
2089,58:29.5,59.4943,47.3187,44.6302,52.8588,-2.1983,0.2908,1.0818,5.4091,
2090,58:30.5,59.5231,47.2961,44.6338,52.8615,-2.2342,0.3151,0.9463,5.4128,
2091,58:31.5,59.5329,47.3314,44.6528,52.8633,-2.1964,0.2861,0.6493,5.4184,
2092,58:32.5,59.559,47.3395,44.6483,52.8885,-2.1822,0.3057,0.5325,5.4035,
2093,58:33.5,59.5608,47.3395,44.6673,52.8966,-2.1775,0.3263,0.4541,5.4156,
2094,58:34.5,59.5796,47.3423,44.6737,52.9191,-2.1879,0.288,0.3765,5.4249,
2095,58:35.5,59.5931,47.3594,44.6646,52.9299,-2.17,0.2936,0.2588,5.4212,
2096,58:36.5,59.6119,47.382,44.6864,52.947,-2.1398,0.2992,0.0991,5.4156,
2097,58:37.5,59.6388,47.392,44.7036,52.9488,-2.1011,0.33,-0.223,5.4137,
2098,58:38.5,59.6694,47.4047,44.719,52.9561,-2.0803,0.331,-0.4286,5.4109,
2099,58:39.5,59.6981,47.3965,44.7299,52.9804,-2.0548,0.3011,-0.6229,5.4053,
2100,58:40.5,59.7215,47.4282,44.7544,53.0264,-2.0322,0.3179,-0.9171,5.3979,
2101,58:41.5,59.752,47.4472,44.7625,53.0111,-2.0709,0.2768,-1.1683,5.3866,
2102,58:42.5,59.7681,47.4453,44.7507,53.0128,-2.0567,0.288,-1.3575,5.3951,
2103,58:43.5,59.7636,47.4535,44.7634,53.0236,-2.0501,0.2983,-1.3575,5.3801,
2104,58:44.5,59.7627,47.4073,44.7624,53.0047,-2.0529,0.302,-1.5534,5.3726,
2105,58:45.5,59.7995,47.4634,44.7706,53.0308,-1.9869,0.2824,-1.5949,5.353,
2106,58:46.5,59.8372,47.4752,44.796,53.0488,-1.9699,0.2964,-1.6486,5.3371,
2107,58:47.5,59.8498,47.4634,44.8069,53.0633,-1.9765,0.3207,-1.7127,5.3213,
2108,58:48.5,59.8713,47.4707,44.8386,53.0939,-1.9737,0.3272,-1.7787,5.2932,
2109,58:49.5,59.8902,47.4888,44.8277,53.0939,-2.0133,0.3011,-1.7928,5.254,
2110,58:50.5,59.8866,47.5231,44.8304,53.1011,-1.9926,0.2955,-1.7825,5.2428,
2111,58:51.5,59.8973,47.5131,44.8295,53.1056,-2.0058,0.2973,-1.8258,5.1998,
2112,58:52.5,59.9045,47.5068,44.863,53.1362,-2.0586,0.3104,-1.8692,5.1513,
2113,58:53.5,59.9036,47.496,44.93,53.1272,-2.0718,0.3366,-2.0088,5.0896,
2114,58:54.5,59.918,47.5041,44.9454,53.1452,-2.0378,0.316,-2.0013,5.0896,
2115,58:55.5,59.9269,47.524,44.9445,53.1452,-2.0246,0.2861,-1.9871,5.0401,
2116,58:56.5,59.9072,47.5285,44.9282,53.1596,-2.0341,0.3244,-2.0041,5.0055,
2117,58:57.5,59.9287,47.5276,45.0061,53.1722,-2.0454,0.317,-2.0551,4.9532,
2118,58:58.5,59.9494,47.543,44.9953,53.1875,-2.0662,0.3216,-2.1683,4.9028,
2119,58:59.5,59.9431,47.5656,44.9808,53.1875,-2.1011,0.3272,-2.1919,4.7403,
2120,59:00.5,59.953,47.6044,44.9636,53.2199,-2.1558,0.3403,-2.2155,4.1685,
2121,59:01.5,59.9386,47.5709,44.9526,53.2073,-2.1775,0.3459,-2.19,3.6435,
2122,59:02.5,59.9458,47.5619,44.9472,53.2226,-2.1955,0.2796,-2.2042,3.4099,
2123,59:03.5,59.9395,47.5655,44.9391,53.2109,-2.2162,0.2983,-2.2486,3.2109,
2124,59:04.5,59.9377,47.5872,44.9309,53.2289,-2.2417,0.2787,-2.2958,2.7597,
2125,59:05.5,59.9233,47.6188,44.9155,53.21,-2.2493,0.3384,-2.2958,2.5326,
2126,59:06.5,59.9206,47.6034,44.8937,53.2136,-2.3191,0.3693,-2.3118,2.1524,
2127,59:07.5,59.8945,47.5971,44.8937,53.2081,-2.3437,0.3534,-2.3826,1.9917,
2128,59:08.5,59.8945,47.607,44.8874,53.2207,-2.3729,0.3553,-2.4676,1.9693,
2129,59:09.5,59.9233,47.6495,44.8937,53.2388,-2.4022,0.3403,-2.4818,1.9516,
2130,59:10.5,59.8945,47.6161,44.881,53.2387,-2.4098,0.3347,-2.5092,1.9385,
2131,59:11.5,59.8999,47.6134,44.8855,53.2252,-2.422,0.3226,-2.5025,1.9301,
2132,59:12.5,59.9026,47.6396,44.8774,53.227,-2.4863,0.3563,-2.5092,1.8741,
2133,59:13.5,59.9062,47.6667,44.8602,53.2459,-2.491,0.3871,-2.4761,1.7713,
2134,59:14.5,59.9071,47.6486,44.8629,53.2531,-2.5647,0.3263,-2.5111,1.6844,
2135,59:15.5,59.9224,47.6721,44.8756,53.2559,-2.611,0.3516,-2.5517,1.633,
2136,59:16.5,59.9242,47.6839,44.8729,53.282,-2.6148,0.3488,-2.6112,1.5695,
2137,59:17.5,59.9125,47.6504,44.8529,53.2486,-2.6119,0.3497,-2.6405,1.5536,
2138,59:18.5,59.9349,47.664,44.8611,53.2847,-2.6195,0.3581,-2.632,1.5144,
2139,59:19.5,59.9574,47.7011,44.8512,53.2919,-2.6725,0.3319,-2.5961,1.4798,
2140,59:20.5,59.9574,47.6983,44.8657,53.291,-2.6886,0.3216,-2.5622,1.462,
2141,59:21.5,59.9574,47.6938,44.8503,53.2982,-2.6867,0.3263,-2.4233,1.4657,
2142,59:22.5,59.9654,47.6649,44.8385,53.2865,-2.7188,0.3254,-2.3449,1.4648,
2143,59:23.5,59.9654,47.6839,44.8366,53.2991,-2.7415,0.3104,-2.3383,1.4676,
2144,59:24.5,59.9923,47.7028,44.8086,53.3045,-2.7718,0.316,-2.3033,1.4629,
2145,59:25.5,60.0166,47.7363,44.8367,53.3198,-2.8266,0.3254,-2.3156,1.4564,
2146,59:26.5,60.0418,47.749,44.8557,53.3469,-2.8673,0.3226,-2.326,1.4564,
2147,59:27.5,60.0615,47.749,44.8666,53.3397,-2.8361,0.3104,-2.3534,1.4881,
2148,59:28.5,60.0831,47.7833,44.8485,53.3577,-2.907,0.3263,-2.4044,1.5031,
2149,59:29.5,60.0849,47.7851,44.8422,53.3793,-2.9023,0.3095,-2.4743,1.5321,
2150,59:30.5,60.11,47.7445,44.8566,53.3892,-2.9117,0.3039,-2.497,1.5479,
2151,59:31.5,60.1216,47.7445,44.8539,53.3883,-2.9013,0.3235,-2.496,1.5535,
2152,59:32.5,60.1234,47.7942,44.8512,53.4144,-2.8569,0.3216,-2.4771,1.5965,
2153,59:33.5,60.1432,47.8041,44.8585,53.4045,-2.9505,0.317,-2.4648,1.646,
2154,59:34.5,60.1782,47.8313,44.863,53.427,-2.9543,0.3422,-2.5111,1.6778,
2155,59:35.5,60.198,47.8449,44.892,53.4496,-2.977,0.33,-2.5187,1.731,
2156,59:36.5,60.2222,47.8539,44.9075,53.4721,-2.9609,0.33,-2.5376,1.7516,
2157,59:37.5,60.2438,47.8757,44.9193,53.4992,-2.9789,0.3132,-2.5612,1.8105,
2158,59:38.5,60.2303,47.8576,44.9011,53.4847,-2.9505,0.3067,-2.5952,1.8618,
2159,59:39.5,60.2177,47.8693,44.9174,53.4928,-2.942,0.3048,-2.6066,1.8889,
2160,59:40.5,60.206,47.8493,44.8657,53.4765,-2.9884,0.316,-2.5499,1.9394,
2161,59:41.5,60.2024,47.8584,44.8829,53.4792,-2.9922,0.3048,-2.5499,1.9627,
2162,59:42.5,60.2087,47.8385,44.8947,53.4756,-3.0149,0.2768,-2.4459,2.0113,
2163,59:43.5,60.2051,47.8403,44.9192,53.472,-2.9827,0.2646,-2.3666,2.0403,
2164,59:44.5,60.2123,47.8729,44.9455,53.5054,-2.9827,0.2702,-2.2816,2.0898,
2165,59:45.5,60.2087,47.8837,44.9292,53.4973,-2.995,0.3076,-2.2033,2.157,
2166,59:46.5,60.2393,47.9018,44.9727,53.5414,-2.9988,0.2936,-2.0702,2.1869,
2167,59:47.5,60.242,47.9118,44.9745,53.5414,-2.9988,0.316,-1.9985,2.2196,
2168,59:48.5,60.2222,47.9163,44.9636,53.5189,-2.9477,0.3142,-1.9079,2.2421,
2169,59:49.5,60.2195,47.8855,44.9636,53.5288,-2.9846,0.3254,-1.7664,2.3159,
2170,59:50.5,60.1997,47.9098,44.9427,53.5242,-2.9855,0.317,-1.7033,2.3663,
2171,59:51.5,60.2159,47.8963,44.9672,53.5342,-2.9959,0.2992,-1.5544,2.4205,
2172,59:52.5,60.2258,47.8999,44.9672,53.5576,-3.0186,0.2964,-1.4856,2.4205,
2173,59:53.5,60.2096,47.9379,44.9925,53.5504,-2.9751,0.2796,-1.3584,2.4644,
2174,59:54.5,60.2284,47.9325,45.0106,53.5513,-3.0168,0.2852,-1.3001,2.5177,
2175,59:55.5,60.2158,47.918,44.9898,53.5431,-2.9779,0.3077,-1.1532,2.5822,
2176,59:56.5,60.2078,47.9424,45.0188,53.5611,-2.9514,0.3282,-1.0553,2.6028,
2177,59:57.5,60.2212,47.9243,45.0197,53.5503,-2.941,0.3665,-0.9895,2.6298,
2178,59:58.5,60.2158,47.9623,45.0151,53.5728,-2.9145,0.3488,-0.8691,2.6766,
2179,59:59.5,60.2293,47.9062,45.0559,53.5665,-2.8918,0.317,-0.8306,2.7233,
2180,00:00.5,60.2122,47.9017,45.0223,53.5611,-2.8937,0.3628,-0.6867,2.7981,
2181,00:01.5,60.2104,47.9215,45.0504,53.5467,-2.9202,0.3096,-0.5787,2.8354,
2182,00:02.5,60.2167,47.9468,45.035,53.5575,-2.9486,0.3086,-0.4679,2.8962,
2183,00:03.5,60.2292,47.9748,45.0504,53.5692,-2.9287,0.3217,-0.4247,2.899,
2184,00:04.5,60.2103,47.9251,45.0494,53.5781,-2.9523,0.3161,-0.3703,2.9653,
2185,00:05.5,60.2086,47.9513,45.0666,53.5763,-2.922,0.333,-0.2783,3.0242,
2186,00:06.5,60.23,47.9368,45.0603,53.5574,-2.9353,0.3469,-0.2042,3.0466,
2187,00:07.5,60.2327,47.9702,45.0657,53.5673,-2.9675,0.3264,-0.1273,3.1054,
2188,00:08.5,60.23,47.9621,45.0784,53.5736,-2.9495,0.318,-0.1273,3.1484,
2189,00:09.5,60.2408,47.972,45.1028,53.597,-2.8823,0.303,-0.0438,3.1914,
2190,00:10.5,60.2498,47.9639,45.111,53.5925,-2.9287,0.2638,0.017,3.2073,
2191,00:11.5,60.2776,47.9838,45.1192,53.6132,-2.8671,0.362,0.1198,3.2858,
2192,00:12.5,60.2893,47.9721,45.1355,53.6366,-2.834,0.3657,0.1432,3.354,
2193,00:13.5,60.2902,47.9811,45.1391,53.6384,-2.852,0.3676,0.1647,3.3793,
2194,00:14.5,60.301,48.0019,45.1554,53.6556,-2.8614,0.3507,0.1992,3.426,
2195,00:15.5,60.3145,48.0146,45.1717,53.6637,-2.8501,0.3713,0.2422,3.4456,
2196,00:16.5,60.3324,48.0173,45.188,53.6799,-2.8056,0.3517,0.2674,3.5017,
2197,00:17.5,60.3135,48.0136,45.1626,53.678,-2.8312,0.3498,0.2796,3.5586,
2198,00:18.5,60.3225,48.0236,45.1798,53.6861,-2.8558,0.3648,0.3057,3.6035,
2199,00:19.5,60.3279,48.0353,45.2142,53.6789,-2.8435,0.3377,0.3104,3.6035,
2200,00:20.5,60.3396,48.0353,45.1943,53.697,-2.8095,0.3292,0.3178,3.624,
2201,00:21.5,60.3692,48.0796,45.2324,53.7411,-2.8312,0.3236,0.3019,3.6978,
2202,00:22.5,60.389,48.0761,45.2551,53.7627,-2.8133,0.3302,0.329,3.723,
2203,00:23.5,60.3971,48.1077,45.2668,53.7555,-2.8095,0.3339,0.3514,3.7445,
2204,00:24.5,60.4123,48.1113,45.2596,53.7825,-2.7953,0.3498,0.3374,3.7838,
2205,00:25.5,60.4311,48.1194,45.2695,53.7889,-2.7783,0.3554,0.357,3.8323,
2206,00:26.5,60.4374,48.1646,45.2641,53.7781,-2.8143,0.3114,0.3523,3.8388,
2207,00:27.5,60.4536,48.1592,45.2904,53.7907,-2.8266,0.2787,0.3663,3.878,
2208,00:28.5,60.4626,48.1465,45.2967,53.7978,-2.8275,0.3049,0.37,3.8902,
2209,00:29.5,60.5003,48.1863,45.3094,53.8186,-2.8181,0.3011,0.4009,3.9257,
2210,00:30.5,60.5057,48.1899,45.3121,53.824,-2.8001,0.3114,0.4009,3.9574,
2211,00:31.5,60.5137,48.1809,45.3339,53.8528,-2.7944,0.2628,0.4093,3.9911,
2212,00:32.5,60.5236,48.2243,45.3429,53.8672,-2.7651,0.2479,0.4541,4.0107,
2213,00:33.5,60.555,48.2252,45.3629,53.8834,-2.768,0.2656,0.4672,4.0368,
2214,00:34.5,60.5936,48.2469,45.3629,53.8987,-2.7594,0.2909,0.5018,4.0901,
2215,00:35.5,60.6053,48.2451,45.3674,53.8951,-2.7396,0.2853,0.5008,4.1144,
2216,00:36.5,60.6322,48.2505,45.3783,53.9257,-2.7632,0.2572,0.5101,4.1546,
2217,00:37.5,60.678,48.2813,45.4082,53.9465,-2.7386,0.2928,0.5569,4.1976,
2218,00:38.5,60.7318,48.2921,45.4291,53.9879,-2.7254,0.3133,0.6073,4.2228,
2219,00:39.5,60.7246,48.2569,45.4218,53.9762,-2.7273,0.3002,0.6167,4.2639,
2220,00:40.5,60.7246,48.2858,45.4299,53.9834,-2.6923,0.2965,0.6484,4.2817,
2221,00:41.5,60.7479,48.2731,45.4199,53.9726,-2.6961,0.2909,0.6905,4.3003,
2222,00:42.5,60.7568,48.2658,45.4154,53.9896,-2.6903,0.3087,0.755,4.3592,
2223,00:43.5,60.8008,48.274,45.4054,53.9878,-2.661,0.3181,0.7849,4.4209,
2224,00:44.5,60.8026,48.2478,45.4154,54.0094,-2.6771,0.2956,0.8063,4.4302,
2225,00:45.5,60.8071,48.2478,45.4235,54.0094,-2.6904,0.2703,0.8156,4.4339,
2226,00:46.5,60.8223,48.3074,45.4335,54.0193,-2.698,0.2843,0.8427,4.432,
2227,00:47.5,60.8313,48.3011,45.4461,54.0283,-2.7065,0.246,0.8651,4.4516,
2228,00:48.5,60.8501,48.2911,45.4543,54.0562,-2.7292,0.2815,0.8828,4.489,
2229,00:49.5,60.8583,48.311,45.4806,54.0752,-2.6706,0.2647,0.9249,4.5338,
2230,00:50.5,60.8834,48.3373,45.5177,54.1013,-2.6677,0.2984,1.0034,4.5656,
2231,00:51.5,60.9086,48.3527,45.5413,54.1193,-2.6601,0.2909,1.0221,4.589,
